listing_id,date,available,price,adjusted_price,minimum_nights,maximum_nights
11508,22/04/2025,t,60,,3,1125
11508,23/04/2025,t,60,,3,1125
11508,24/04/2025,t,60,,3,1125
11508,25/04/2025,t,60,,3,1125
11508,26/04/2025,t,60,,3,1125
11508,27/04/2025,t,60,,3,1125
11508,28/04/2025,t,60,,3,1125
11508,29/04/2025,t,60,,3,1125
11508,30/04/2025,t,60,,3,1125
11508,01/05/2025,t,60,,3,1125
11508,02/05/2025,t,60,,3,1125
11508,03/05/2025,t,60,,3,1125
11508,04/05/2025,t,60,,3,1125
11508,05/05/2025,t,60,,3,1125
11508,06/05/2025,t,60,,3,1125
11508,07/05/2025,t,60,,3,1125
11508,08/05/2025,t,60,,3,1125
11508,09/05/2025,t,60,,3,1125
11508,10/05/2025,t,60,,3,1125
11508,11/05/2025,t,60,,3,1125
11508,12/05/2025,t,60,,3,1125
11508,13/05/2025,t,60,,3,1125
11508,14/05/2025,t,60,,3,1125
11508,15/05/2025,t,60,,3,1125
11508,16/05/2025,t,60,,3,1125
11508,17/05/2025,t,60,,3,1125
11508,18/05/2025,t,60,,3,1125
11508,19/05/2025,t,60,,3,1125
11508,20/05/2025,t,60,,3,1125
11508,21/05/2025,t,60,,3,1125
11508,22/05/2025,t,60,,3,1125
11508,23/05/2025,t,60,,3,1125
11508,24/05/2025,t,60,,3,1125
11508,25/05/2025,t,60,,3,1125
11508,26/05/2025,t,60,,3,1125
11508,27/05/2025,t,60,,3,1125
11508,28/05/2025,t,60,,3,1125
11508,29/05/2025,t,60,,3,1125
11508,30/05/2025,t,60,,3,1125
11508,31/05/2025,t,60,,3,1125
11508,01/06/2025,t,60,,3,1125
11508,02/06/2025,t,60,,3,1125
11508,03/06/2025,t,60,,3,1125
11508,04/06/2025,t,60,,3,1125
11508,05/06/2025,t,60,,3,1125
11508,06/06/2025,t,60,,3,1125
11508,07/06/2025,t,60,,3,1125
11508,08/06/2025,t,60,,3,1125
11508,09/06/2025,t,60,,3,1125
11508,10/06/2025,t,60,,3,1125
11508,11/06/2025,t,60,,3,1125
11508,12/06/2025,t,60,,3,1125
11508,13/06/2025,t,60,,3,1125
11508,14/06/2025,t,60,,3,1125
11508,15/06/2025,t,60,,3,1125
11508,16/06/2025,t,60,,3,1125
11508,17/06/2025,t,60,,3,1125
11508,18/06/2025,t,60,,3,1125
11508,19/06/2025,t,60,,3,1125
11508,20/06/2025,t,60,,3,1125
11508,21/06/2025,t,60,,3,1125
11508,22/06/2025,t,60,,3,1125
11508,23/06/2025,t,60,,3,1125
11508,24/06/2025,t,60,,3,1125
11508,25/06/2025,t,60,,3,1125
11508,26/06/2025,t,60,,3,1125
11508,27/06/2025,t,60,,3,1125
11508,28/06/2025,t,60,,3,1125
11508,29/06/2025,t,60,,3,1125
11508,30/06/2025,t,60,,3,1125
11508,01/07/2025,t,60,,3,1125
11508,02/07/2025,t,60,,3,1125
11508,03/07/2025,t,60,,3,1125
11508,04/07/2025,t,60,,3,1125
11508,05/07/2025,t,60,,3,1125
11508,06/07/2025,t,60,,3,1125
11508,07/07/2025,t,60,,3,1125
11508,08/07/2025,t,60,,3,1125
11508,09/07/2025,t,60,,3,1125
11508,10/07/2025,t,60,,3,1125
11508,11/07/2025,t,60,,3,1125
11508,12/07/2025,t,60,,3,1125
11508,13/07/2025,t,60,,3,1125
11508,14/07/2025,t,60,,3,1125
11508,15/07/2025,t,60,,3,1125
11508,16/07/2025,t,60,,3,1125
11508,17/07/2025,t,60,,3,1125
11508,18/07/2025,t,60,,3,1125
11508,19/07/2025,t,60,,3,1125
11508,20/07/2025,t,60,,3,1125
11508,21/07/2025,t,60,,3,1125
11508,22/07/2025,t,60,,3,1125
11508,23/07/2025,t,60,,3,1125
11508,24/07/2025,t,60,,3,1125
11508,25/07/2025,t,60,,3,1125
11508,26/07/2025,t,60,,3,1125
11508,27/07/2025,t,60,,3,1125
11508,28/07/2025,t,60,,3,1125
11508,29/07/2025,t,60,,3,1125
11508,30/07/2025,t,60,,3,1125
11508,31/07/2025,t,60,,3,1125
11508,01/08/2025,t,60,,3,1125
11508,02/08/2025,t,60,,3,1125
11508,03/08/2025,t,60,,3,1125
11508,04/08/2025,t,60,,3,1125
11508,05/08/2025,t,60,,3,1125
11508,06/08/2025,t,60,,3,1125
11508,07/08/2025,t,60,,3,1125
11508,08/08/2025,t,60,,3,1125
11508,09/08/2025,t,60,,3,1125
11508,10/08/2025,t,60,,3,1125
11508,11/08/2025,t,60,,3,1125
11508,12/08/2025,t,60,,3,1125
11508,13/08/2025,t,60,,3,1125
11508,14/08/2025,t,60,,3,1125
11508,15/08/2025,t,60,,3,1125
11508,16/08/2025,t,60,,3,1125
11508,17/08/2025,t,60,,3,1125
11508,18/08/2025,t,60,,3,1125
11508,19/08/2025,t,60,,3,1125
11508,20/08/2025,t,60,,3,1125
11508,21/08/2025,t,60,,3,1125
11508,22/08/2025,t,60,,3,1125
11508,23/08/2025,t,60,,3,1125
11508,24/08/2025,t,60,,3,1125
11508,25/08/2025,t,60,,3,1125
11508,26/08/2025,t,60,,3,1125
11508,27/08/2025,t,60,,3,1125
11508,28/08/2025,t,60,,3,1125
11508,29/08/2025,t,60,,3,1125
11508,30/08/2025,t,60,,3,1125
11508,31/08/2025,t,60,,3,1125
11508,01/09/2025,t,60,,3,1125
11508,02/09/2025,t,60,,3,1125
11508,03/09/2025,t,60,,3,1125
11508,04/09/2025,t,60,,3,1125
11508,05/09/2025,t,60,,3,1125
11508,06/09/2025,t,60,,3,1125
11508,07/09/2025,t,60,,3,1125
11508,08/09/2025,t,60,,3,1125
11508,09/09/2025,t,60,,3,1125
11508,10/09/2025,t,60,,3,1125
11508,11/09/2025,t,60,,3,1125
11508,12/09/2025,t,60,,3,1125
11508,13/09/2025,t,60,,3,1125
11508,14/09/2025,t,60,,3,1125
11508,15/09/2025,t,60,,3,1125
11508,16/09/2025,t,60,,3,1125
11508,17/09/2025,t,60,,3,1125
11508,18/09/2025,t,60,,3,1125
11508,19/09/2025,t,60,,3,1125
11508,20/09/2025,t,60,,3,1125
11508,21/09/2025,t,60,,3,1125
11508,22/09/2025,t,60,,3,1125
11508,23/09/2025,t,60,,3,1125
11508,24/09/2025,t,60,,3,1125
11508,25/09/2025,t,60,,3,1125
11508,26/09/2025,t,60,,3,1125
11508,27/09/2025,t,60,,3,1125
11508,28/09/2025,t,60,,3,1125
11508,29/09/2025,t,60,,3,1125
11508,30/09/2025,t,60,,3,1125
11508,01/10/2025,t,60,,3,1125
11508,02/10/2025,t,60,,3,1125
11508,03/10/2025,t,60,,3,1125
11508,04/10/2025,t,60,,3,1125
11508,05/10/2025,t,60,,3,1125
11508,06/10/2025,t,60,,3,1125
11508,07/10/2025,t,60,,3,1125
11508,08/10/2025,t,60,,3,1125
11508,09/10/2025,t,60,,3,1125
11508,10/10/2025,t,60,,3,1125
11508,11/10/2025,t,60,,3,1125
11508,12/10/2025,t,60,,3,1125
11508,13/10/2025,t,60,,3,1125
11508,14/10/2025,t,60,,3,1125
11508,15/10/2025,t,60,,3,1125
11508,16/10/2025,t,60,,3,1125
11508,17/10/2025,t,60,,3,1125
11508,18/10/2025,t,60,,3,1125
11508,19/10/2025,t,60,,3,1125
11508,20/10/2025,t,60,,3,1125
11508,21/10/2025,t,60,,3,1125
11508,22/10/2025,t,60,,3,1125
11508,23/10/2025,t,60,,3,1125
11508,24/10/2025,t,60,,3,1125
11508,25/10/2025,t,60,,3,1125
11508,26/10/2025,t,60,,3,1125
11508,27/10/2025,t,60,,3,1125
