listing_id,id,date,reviewer_id,reviewer_name,comments
20062,345578209,05/11/2018,33785484,Bayard,"Fantastic location, wonderful property. Would highly recommend"
20062,350527888,19/11/2018,9192390,Bill,"We loved our 2 weeks stay at Sergios wonderful holiday home. The 2 private terraces with an outdoor shower on one of them and the view made for a really nice stay. Commnication with Sergio made it very easy, his housekeeper met us there with the key and he followed up to make sure everything was ok. The location in Palermo Hollywood was perfect, close to lots of resutrants and a great bakery for fresh bread every morning is in the same building at the corner. it is located between 2 subte lines and there are busses a few blocks away to take you anywhere in the city you want to go. One of our favorite things were the black out blinds in the master bedroom. The apartment faces east for beautiful sunrises but not being a morning person, i really appreciated that there were black out blinds and that they even had velcro on them so that you could close them completely - a nice touch! We would absolutely stay here again."
20062,353547800,28/11/2018,185389327,Julian,Place with beautiful view. I felt safe. Loved the bakery downstairs for delicious breakfast.
20062,354034590,30/11/2018,84717509,Susan,"Sergio’s home is perfection. Not only perfectly clean, the views from all balconies are a sight to see. Centrally located to all things you’d want to do/see in Palermo. Highly recommend."
20062,357752479,11/12/2018,222526175,Paul-Emmanuel,top
20062,360160400,19/12/2018,1916780,Cuatro,Great location! great view of the city!
20062,361423037,23/12/2018,33124596,Irit,"The apartment is in a great location, sparking clean with great views. Sergio went out of his way to help us get Pesos as the banks refused to cash our money and ATM had long lines."
20062,367752642,05/01/2019,82934950,Isabel,Highly recommend it.
20062,406660510,30/01/2019,6414569,Amy,Great place! Thank you Sergio!
20062,411163054,11/02/2019,89378781,Mustafa,"A very pretty and neat place, the location was in very great place not very touristy but still have a lot of walking distance restaurants and bars. Close to some cool stuff in the neighborhood. Definitely recommended if you ever staying in Buenos Aires. Sergio is very responsive and checks in almost every day."
20062,417235735,26/02/2019,12032845,Jack,Great place to stay while in BA! Amazing location in Palermo. Right next to many cool bars and restaurants. The terrace and deck have amazing views of the city. We really enjoyed our time at Sergio’s apartment. I would 100% recommend staying here.
20062,420029259,05/03/2019,67281725,Sue,"Just had a four night stay at Sergio’s apartment. It was exactly as described and has stunning views of the city. Hollywood Palermo is such a beautiful neighbourhood with a truly amazing selection of good quality restaurants selling excellent food at reasonable prices.  It is not a tourist area and that makes it all the more enjoyable. The locals are really friendly and welcoming. Sergio was super responsive with ALL communication and also went out of his way to help us out with some local currency as all of the ATMs were empty due to the long public holiday weekend.  This was really kind and was truly appreciated. If you are travelling to Buenos Aires, take some US$ (preferably crisp notes) which are exchanged in most places. Credit card is accepted in the majority of larger restaurants. THANK YOU SERGIO"
20062,422088487,10/03/2019,189101830,Sherry,This place is beautiful <br/>well appointed. We were <br/>There for four nights not <br/>Enough time.
20062,431688922,01/04/2019,25442261,Cat,Beautiful spot! Wonderful view and amazing apartment
20062,444859830,28/04/2019,144684611,Renata,"O apartamento do Sérgio é maravilhoso, além de muito bem localizado, fomos recebidos com muita gentileza. Recebemos dicas locais que nos proporcionaram excelente estada. A decoração é de muito bom gosto e a limpeza impecável. Não faltam ótimas alternativas de restaurantes e cafeterias próximas ao apartamento. O acesso à táxi e demais transportes foi um grande facilitador. É perto de tudo que se procura para uma inesquecível viagem à Buenos Aires."
20062,449364192,06/05/2019,248709696,Katie,Fue una experiencia increíble! Sergio era muy amable y atento. El apartamento era muy bonito con una vista increíble. Todos los detalles eran impresionantes y todo era muy cómodo.
20062,450890936,10/05/2019,168765396,Daniel,"Def worth the value , close to all the areas ,"
20062,452579535,13/05/2019,60395638,Harrison,Amazing
20062,454122322,17/05/2019,24423008,Yumi,"This place is amazing! Great view, very nice, clean and comfortable! The location is very good, a lot of bars and restaurants around! The host was very attentive and quick answer my questions. I do recommend and I wish to come back!"
20062,458810326,26/05/2019,103380741,Pau,"Excelente opción. La realidad superó las fotos del departamento. Excelente ubicación, cerca de muy buenos restaurantes. Sergio y Marcelo son excelentes anfitriones, siempre estuvieron al pendiente. Muchas gracias!!!"
20062,463991780,04/06/2019,21576980,Valentin,We loved Sergio’s place. It is very well located and our host had great restaurant recommendations. Highly recommend it.
20062,465913032,08/06/2019,185864834,Diego,Destacó la atención de Sergio! Gran host y anfitrión. El departamento espectacular y buena disposición de todos los que trabajan en el.
20062,472391505,19/06/2019,111160405,Shaan,"Sergio & Marcelo are excellent hosts. The location is amazing, within walking distance of many great bars, restaurants, cafes, and in a safe neighborhood to walk around. The view is incredible from the balcony. <br/>This was my family’s first time coming to Argentina and Buenos Aires, and would definitely look into staying here again on another trip here."
20062,477640123,28/06/2019,23243159,Mercedes,"Sinceramente el lugar es fantástico, moderno, llena de detalles delicados, todo funciona, Sergio es un anfitrión muy espectacular, tienes todo a mano cafés, mini Market, restaurantes, y mucho más, lo recomendamos sinceramente!! el barrio es espectacular, la gente es cordial muchas gracias Sergio por recibirnos en tu casa!! VOLVEREMOS TOTALMENTE RECOMENDADO!!"
20062,488775585,15/07/2019,60399449,Mark / Zach,Great place in the heart of Palermo Hollywood!   Sergio is a great host and very accommodating to our schedules.   The apartment was perfect!
20062,494027219,23/07/2019,66946366,Donald,"Everything was great. Apartment was beautiful, location was wonderful, Sergio was responsive and helpful. I t was quite and had a great view."
20062,496540430,27/07/2019,60229261,Marcelo,"O apartamento é ótimo, bem localizado e próximo de ótimos restaurantes. Fomos muito bem recebidos e com ótimas dicas de passeios!! Tudo excelente"
20062,500041442,01/08/2019,163169292,Guillermo,"Buena comunicación, una ubicación muy buena con fácil acceso a la movilidad pública, a pesar de tener un auto rentado, preferimos utilizar el servicio público por lo fácil y cómodo que nos quedó debido a la ubicación, lugar bastante seguro, todo estuvo perfecto."
20062,513470943,19/08/2019,22468488,Trent,Sergio's apartment was very nice and in a great location. He was very helpful with local tips and also helped me out when I left my sunglasses at his place. The apartment has great views over Palermo and so does the communal rooftop which would be very nice in summer. Adequate amount of towels too.
20062,519462428,28/08/2019,44875674,Santiago,Perfect location in the middle of many great dining and night life options (walking and Uber)! <br/>Sergio did an outstanding job of communicating with me and even made sure I was able to get to the listing even though I had lost my phone in the previous country I was visiting and was unable to confirm anything while in my trip.<br/>The home was clean and perfect to sit have a glass of wine on the patio!<br/>Thank you Sergio!
20062,523392592,03/09/2019,11069596,Lindsey,"I highly recommend Sergio's apartment in BA!  The building is located on a quiet street in Palermo Hollywood that is just a couple of blocks from all of the action.  It is easy to walk anywhere in Palmero Hollywood or Soho, and convenient to taxi or Uber to other places in the city.  The apartment itself is gorgeous - tons of space and has a stunning view of the BA skyline.  The unit is also very secure with key fob access into and out of the building.  We had an amazing stay with Sergio!"
20062,526842106,09/09/2019,66838339,Rory,Fantastic place to stay in. Sergio has a book full of many recommendations. The location is perfect and communication was great. Highly recommend!
20062,531437941,17/09/2019,270384291,Adrian,"Excellent location ! Sergio was great , awesome time in Buenos Aires , definitely I would recommend this apartment 👍"
20062,532882646,20/09/2019,60141236,Christopher,"This was my 1st AirBnb, and because of Sergio’s place, the bar has been set high. <br/>The standard was set from the curb when Sergio’s partner Marcelo met us getting out of the Taxi. The hospitality was felt from the beginning. <br/>The penthouse is So immaculate, I don’t believe the pics do it justice. The balcony views at night continued to remind me and my friends , “We Live a Great Life, and We are in Buenos Aires!”<br/> <br/>Sergio’s place is located in a prime area in Palermo Hollywood. It’s literally blocks away from all of the happening bars as well as some great shopping. <br/>Whenever I come back to Buenos Aires, I don’t want to stay anywhere but Sergio’s"
20062,535030603,23/09/2019,1721793,Noah,"Sergio’s apartment is perfect. I’ve stayed in Airbnbs all around the world, and this is one of the best. From its perfect location in trendy Palermo Hollywood to the beautiful panoramic view of the city to the amazing hospitality — I’m so glad I found this gem. Sergio and his co-host, Marcelo are super helpful and great hosts. I would stay here again in a heartbeat. In fact, I plan to when I return to BA next year."
20062,538317126,29/09/2019,72296929,Guillermo,Sergio’s place is very well located and is nice and clean.
20062,551583552,20/10/2019,142536380,Giavona,"Clean, modern apartment. Very comfortable."
20062,553600997,24/10/2019,290165198,Alejandro,Comodidad y cerca de servicios
20062,555971919,28/10/2019,81912524,Frenk,You can rely on Sergio.)))) :
20062,560343685,06/11/2019,11307299,Priscilla,"Se voce espera tomar um banho de jacuzzi quentinha assistindo ao sunset da varanda, esse NAO é um apartamento para vc.<br/>Jacuzzi leva mais de duas horas p encher e a agua quente enche somente 1/3 da jacuzzi. Os outros 2/3 a agua é gelada, mas isso o anuncio nao mostra.<br/>No mais, o apartamento é ok."
20062,566745091,20/11/2019,213995490,Ariane,I've been travelling the world for 6 months and I KNOW airbnbs. I've probably stayed in over 70 places. This is hands down the BEST place I've stayed in.  I stayed 4 nights. There is not one negative thing that I can say except I couldn't stay longer. The balcony!! Omg.  Both are spectacular. 10 out of 10. Thumbs up. WAY up. Book it. It's an experience. Like from a magazine.
20062,568541293,24/11/2019,6896698,Chris,"Great place on the edge of Palermo, walking distance to everything and a great view!"
20062,569724669,27/11/2019,62039733,Chris,"Sergio's apartment is in a great location and quite safe. Sergio and his team were super easy to communicate with and very helpful. The balcony is a special treat to take in BA, a glass of wine, and a beautiful sunset. Definitely recommend staying at Sergio's place."
20062,571796069,01/12/2019,119990399,Kylie,"We absolutely loved this apartment!! I’ve stayed all over the city of Buenos Aires and this is by far one of my favorites. The combination of a beautiful apartment, incredible cleanliness, my favorite neighborhood in the whole city, and a balcony with gorgeous views is just unbeatable. It’s so nice and bright inside and the bakery downstairs has great empanadas. Plus Sergio has a fantastic list of local recommendations and was incredibly helpful when we had to change our plans last minute. 100% recommend!"
20062,575189856,09/12/2019,52596431,Mary,"Stylish and modern apartment in a beautiful neighborhood. Everything we needed for a comfortable stay. Sergio was accommodating and responsive, and offered great insider tips for places to explore around the city. Would definitely choose again on future trips!"
20062,576427265,13/12/2019,57411701,Céline,"We had a very pleasant stay in the wonderful flat of Sergio. The view, from the balcony of the living, and the terrace in the main room, is just amazing. Having showers in the bathtub outside was just fun and exceptional. My parents were here for the first time, and it was a great way for them to discover the city and have a vision of Buenos Aires. The location is perfect in Palermo, next to one of our favorite italien restaurant, ""Cocina Paradiso"". The flat is very luminous, clean, functional and convenient, even if the second room is a bit small, and you have to share the bathroom, which is pretty. Sergio is very reactive and nice, even if we didn't meet. He left a cradle in the flat for our 4 months Baby, and we felt at home. Thank you again Sergio!"
20062,579750516,21/12/2019,57527757,Iren,"A perfect place with a gorgeous view and well equipped with all things necessary. Situated in Palermo, a very comfortable neighborhood. Good communication and even help with booking a taxi for three o’clock in the morning."
20062,621449268,31/03/2020,10995193,Stephen,"This space is it. Modern and elegant. Smack dab in the middle of Hollywood Palermo. You can’t walk twenty steps without coming upon a funky bar or an amazing restaurant or a cool cafe. Two stories, two terraces, an outdoor tub and shower and to die for views. A large modern bathroom as well as a ground floor powder room. Why would anyone choose anywhere else? Thank you, Sergio, for sharing your spectacular home. See you next year!"
104343,57517360,27/12/2015,22729418,Khuong,"Wow what a wonderful experience. I felt it was a better suite at a fraction of the cost compared to the faena hotel. With all the amenities ie. Room service and we have our own concierge. The property itself is gorgeous. You get all access. Beautiful pool, library lounge and bar, and the restaurants and Rojo tango are steps away. There is a kitchen so you can cook of you like. It had full cable and Netflix with great speedy wifi at your disposal. We highly recommend this beautiful place. It felt like home"
104343,58271780,02/01/2016,3397392,Ian,"We had a great stay in this apartment.  It's part of the (extraordinary!) Faena hotel complex, but not actually a hotel room.  So you get access to all the hotel amenities, which are good, and (best bit) without being treated like a second class citizen!  Very helpful concierge (who all speak English, if that helps).  Puerto Madero is a new, quiet area of BA - further away from Palermo (bars and restaurants) but there are lots of taxis and the quiet is very welcome after the busy city.  Walking distance to San Telmo, which we enjoyed.  Bridgitte was a great host - helpful and responsive.  Definitely recommended.<br/>We were in BA over New Year, and would not come back at that time of year again.  Lots of things are shut over the NY period, and literally everything was shut in NYE itself.  "
104343,58889367,05/01/2016,4606917,Susana,"We loved the apartment, the hotel and pool are phenomenal.  Great location in Puerto Madero, one of the newest and safest areas in BA. 
<br/>
<br/>Additionally, brigitte is a great host.  She made sure the check in was flawless and that we had all we needed so we could enjoy our stay in BA.
<br/>
<br/>We definitely recommend Brigitte's apartment. "
104343,62805483,17/02/2016,1997223,Doug,Wow Wow Wow - what a property and amazing host!  Everything was in tip top shape and there was even a great bottle of wine waiting for us upon arrival.  Great communication and tips prior to arrival which helped greatly with the currency crisis currently going in Argentina.  Zero reason to pay Faena's website rates when you can stay in a much bigger suite for a lot less!  Would definitely return.
104343,64368836,03/03/2016,11524494,Helmut,"Very beautifull Hotel and amazing <br/>Appartment , <br/>Top service , relaxed Check in & Check out .<br/>Best Pool in town and good weather <br/>All Week ,<br/>Sauna & massages Are clean and professionell .<br/>I Will Be back Next Year !"
104343,65212422,12/03/2016,1542303,Ian,This is the fourth time I have stayed here brigitte is very helpful and communicative everything went smoothly should I visit ba in the future I will stay here again 
104343,65666375,16/03/2016,51950634,Kevin,"This Is The Park Avenue Of Buenos Aires,Argentina!
<br/>Brigitte Is A Broadway Star!A Chance Of A Lifetime 
<br/>To Stay @ The 1 and Only Faena....I Would Stay Here
<br/>For Month's If Possible!I Would Highly Recommend 
<br/>This Beautiful Home,
<br/>Sincerely
<br/>Kevin
<br/>"
104343,66115445,19/03/2016,51246622,Ashley,"Both the accommodations and Brigitte were wonderful! The residence is lovely, and it was really nice because it was located inside the Faena Hotel so we had access to all hotel amenities (pool, spa, workout room). The neighborhood we were in was great - very new compared to parts of BA, and very safe.
<br/>
<br/>Brigitte was a fabulous host - she gave us all of the information we would need before I even knew what to ask for. She was always very easy to get in touch with, and made the entire trip seamless and easy. 
<br/>
<br/>I will definitely stay here again, and would recommend it to anyone traveling to the area!"
104343,66378980,22/03/2016,55319306,Tiffani,Brigitte is a fabulous hostess and helped make our first trip to BA an amazing experience. Puerto Madero was my favorite part of the city. There are some great restaurants within walking distance.  The Faena is beautiful and the staff is great. The apartment is beautifully decorated and was perfect for our vacation.
104343,67164300,27/03/2016,47256477,Sergio,"La suite es excelente. En primer lugar, la correspondencia entre los características de la suite ofrecida y sus servicios, con lo que nos encontramos.<br/>Una suite de altísimo nivel en un hotel inmejorable. Además, la experiencia compartida en un hotel, donde no hay distinción entre los huéspedes del mismo y quienes se alojan en el sector de residencias. <br/>La distancia entre la anfitriona y nosotros, nunca existió; siempre a disposición y atenta a cualquier cuestión. <br/>En un definitiva, un diez (10)."
104343,68915091,07/04/2016,6313116,Andre,"Dear Brigitte,<br/>Words can't express the happiness found<br/>In your extremely cozy warm home like apartment located inside the world renowned Faena Hotel Buenos Aires. After a very hectic and stressful work schedule thru South America I decided to extend my stay in Buenos Aires and to my surprise your location was available for those days i was looking to stay. It's a total home environment while still the feeling of being in a top notch Five Star hotel.  I truly fell in love with your location and I truly hope it will be available on my next visit as I really don't want to stay anywhere else. You have all the needs and wants of your own home. Thanks for your hospitality and for making it so simple. The front desk was helpful with a smooth check in process and check out. The only sad part was leaving.  Thank you thank you.  Until Next time.  - Andre "
104343,71866746,29/04/2016,34795566,Mie,"Brigitte's apartment in Buenos Aires was simply fabulous! The best part of staying at this Faena Apartment was the host,  Brigitte. I have stayed at numerous Airbnb places and by far she was the best. Whenever I emailed her she responded promptly with warmth and was always generous with giving great advices, a couple of which were invaluable - such as what taxi company to utilize upon arrival. <br/>My husband and I stayed for 3 1/2 weeks and loved how beautiful and clean it was. The apartment was exactly as described. The  location is excellent in that it is within a short walking distance to many great restaurants  (Osaka and Chila just to name a couple) and a nice size grocery store, Jumbo, that also has a dry cleaner that can also do laundry. Of course,  since by renting this apartment one has access to Faena amenities,  one can simply give the laundry to the concierge.  Everyone was friendly and professional. Also, another reason that made this location ideal was safety. Not all neighborhoods in Buenos..."
104343,78076033,05/06/2016,21059268,Gregory,"Brigitte's flat is a great one in the amazing Faena. It has great views of Puerto Madero and the city.  The suite is super comfortable with a  large living space and a very comfortable bed.  The bathroom is very good, although a bath would have been an added plus.
<br/>The Faena lets you enjoy BsAs as well as enjoy a ""destination"" with great facilities (pool,spa, restaurants, bars, jogging paths.)"
104343,79806508,14/06/2016,5984327,Eduardo,"Brigitte was the perfect host. Since the first email I sent she answered very fast and from that first contact on, she answered every single question in a very polite and quick way. Her place is outstanding, really, it would not be much to say it looks better once you are there when compared to the photos. Very clean, comfortable, great bed, linens, awesome shower and fully equipped kitchen. Not to mention the view! Would love to stay there again!"
104343,85647582,12/07/2016,68287283,Blanca,"El departamento es perfecto, está muy bien ubicado y muy bien mantenido, esta súper completo esto hace que la estancia sea muy agradable y el gran plus que tiene es que podes acceder a todas las instalaciones del hotel faena que es increíble, los personales del hotel son sumamente amables y serviciales <br/>Recomiendo 100% "
104343,87429279,20/07/2016,47256477,Sergio,"una suite excelente en un hotel inmejorable. Brigitte está siempre presente, no importa a que distancia física esté . La relación costo beneficio es superlativo. Una experiencia para seguir repitiendo (ya hemos ido dos veces)."
104343,88646441,25/07/2016,18659591,An,I had a fabulous time at Brigitte's beautiful studio apartment in the Faena Hotel. It has a great view and is designed to be as luxurious as the hotel itself but is still as comfortable and private as a private residence. Brigitte was accommodating and quick to offer help and support whenever there was an issue or question. Puerto Madero offers a uniquely modern experience in Buenos Aires and this apartment is definitely the cherry on top.
104343,90202621,31/07/2016,2471425,Olga,"Absolutely loved it! Brigette's chic  studio exceeded all our expectations. Faena is our favorite place to stay in Buenos Aires, but this apartment offers you even more pleasant experience with all the equipment and details. Brigitte was always attent to whatever we needed during the transactions and stay. Amazing host! Definitely will stay in her beautiful place next trip to Argentina."
104343,92429406,08/08/2016,4448899,Amy,"Brigitte's place in the magnificent Faena was perfect. The hotel is stunning, wonderful amenities, beautifully decorated, and the staff was superb. Brigitte was an excellent host. She was very communicative, sent me all the information I needed prior to arrival, and checked in on me during my stay. I highly recommend this beautiful place, in a beautiful building, and a fantastic host!"
104343,94008566,14/08/2016,88386248,Eduardo,"We had an amazing stay at Brigitte's apartment,it is well furnished and equipped.All our expectations were met,Brigitte and the Faena staff were great hosts.Would highly recommend the experience.<br/>Eduardo<br/>"
104343,100739919,10/09/2016,70323647,Les,"Brigitte was the ultimate host making our stay at her Suite at The Faena truly wonderful! She was quick to respond to all our questions prior to our arrival and provided us with many helpful tips .  Everything from selecting a taxi service at the airport, the Faena's Concierge contact information and appropriate considerations for the time of year we were visiting. Her place is truly amazing, with beautiful unobstructed views of the river, spectacular sunsets every night and a plush comfortable bed and linens. She's thought of and provided everything you would need to feel at home and the staff are truly warm and professional. The Faena is truly a Five Star destination. It feels luxurious from the moment you walk thru the entryway and your stay entitles you to full free use of the facilities, sauna, steam bath, daily yoga and meditation. We will definitely stay at Brigitte's on our next visit to Buenos Aires."
104343,105347580,01/10/2016,2566080,Anya,"We had a fantastic honeymoon stay in this amazing suite for 3 nights. The Faena is posh, but relaxed with amazing food and entertainment (including live bands most nights and the romantic Tango Rojo). The spa and gym were spectacular - clean, well-equipped and with excellent service. The neighborhood is super safe and close to the city center as well as the big reserve. The staff are friendly, helpful and accessible. Also Brigitte is perhaps the most responsive AirBnB host I've ever known. A cabinet door needed a minor repair and when I mentioned it she had them repair it immediately without delay and gave us late checkout. The suite is spacious and the view marvelous. Brigitte also treated us to a bottle of wine and an artfully designed plate of chocolate delights in our suite. 
<br/>An A+ honeymoon stay indeed with excellent value! "
104343,106321690,05/10/2016,1851764,Davi,"Foi tudo maravilhoso, o apartamento da Brigitte é lindo e bem cuidado, tudo funciona perfeitamente, tem uma linda vista da janela, Brigitte teve a delicadeza de nos deixar uma garrafa de vinho e durante toda a hospedagem ficou a disposicao para resolver quaisquer eventuais problemas ( nao houve nenhum. ), ficarei hospedado com Brigitte sempre que for a buenos aires. obrigado Brigitte.                                                   <br/>                                                                     It was all wonderful, the apartment of brigitte is beautiful and well maintained, everything works perfectly, has a beautiful view from the window, Brigitte had the courtesy to leave us a bottle of wine and throughout hosting was the disposition to resolve any possible problems ( not been any.), I'll be staying with Brigitte whenever the buenos aires. Thank you Brigitte.        "
104343,107939580,13/10/2016,70324904,Paul,"We were beyond pleased with the accommodations, amenities and location!  For sure staying at the Faena Posh Suite was the highlight of our stay...for sure we will be back:-) We would highly recommend to anyone wishing to have a luxury stay experience along with a really cozy atmosphere. We enjoyed the Feana from top to bottom!"
104343,110234421,24/10/2016,55342701,Jean-Louis,"My meeting was at the Hilton 
<br/>It would have been so easy to relinquish to their hospitality but adventurous in nature I perused similar abodes in the same vicinity.
<br/>The stars must have been aligned when
<br/>I stumbled upon Brigitte's flat at a most prestigious hotel .. The Faena
<br/>The choice was blatantly obvious
<br/>650 sq feet with view on the river, kitchen, appliances, living room and large bed
<br/>Had I merely had this pied à terre I would have declared victory but Brigitte as a host is as attentive to detail and she briefs you on the ins and outs of this superb setting.
<br/>And the setting is the Hotel itself
<br/>You are part of it with all the whistles and bells 
<br/>Don't take my assessment for gospel, check the hotel site on the web
<br/>All in all, an experience that deserves mimicking
<br/>Jean-Louis Bourque
<br/>Montreal Canada
<br/>"
104343,111719596,01/11/2016,1247988,Guilherme,"Brigitte's apartment at Faena was an excellent choice. From Phillip Stark's signature furniture to the complimentary wine bottle provided by Brigitte, out stay was really an amazing experience. More importantly, by staying at Brigitte's apartment, you enjoy the best of Faena hotel without having to deal with the unfriendly/ arrogant hotel staff (the only low in our trip). Regardless, Faena is very well located, with several excellent places to eat on a walking distance (must-go: Japanese Osaka - try the tasting menu - and barbecue Cabaña las Lilas). Also, skip hotel ordinary breakfast buffet and try the excellent Lobo Café a block away at Puerto Madero, where owners Franco and Carole will make you feel at home.<br/>Also, you can enjoy walking by Puerto Madero & Parque Ecologico, where very safe to go for a bike ride, running or just to enjoy the afternoon sunset.<br/>"
104343,121356932,16/12/2016,56049467,Charles,"The apartment is perfect for one or two people, with a fantastic view. I prefer it to any suite at Faena Hotel and it is much better value. I will certainly return. "
104343,123736387,30/12/2016,56865348,Kerry,Brigitte has been a perfect host. Lots of communication and so friendly. The apartment has all the amenities you would need and to have full access to the hotel facilities was fantastic. I could definitely recommend the Rojo Tango show which is onsite and the Faena Experience massage! My stay in Buenos Aires is full of wonderful memories and this property has been the perfect base.
104343,124672558,02/01/2017,2115737,Ophelia,"Brigitte was a fantastic host and the apartment is amazing, especially since you all full access to the hotel amenities. There was a bottle of wine for us on arrival and the place was spotless. Brigitte was always very quick on email - gave fantastic instructions for how to reach the hotel, also sent a great selection of recommendations for restaurants, and connected us with a Faena experience manager to help us plan for NYE. I couldn't recommend Brigitte's place more highly! "
20062,705773032,01/11/2020,373358020,Marcelo,Amazing place to stay in Buenos Aires.
20062,714523569,10/12/2020,3882434,Pablo,"Muy buen depto, con todas las comodidades en una muy buena zoe de Palermo. Sergio fue un anfitrión excelente. Gracias"
20062,717649223,23/12/2020,101566498,John,Amazing stay! Perfect location and very impressive views. Definitely recommend!
20062,721909532,04/01/2021,50043721,Osvaldo,"Vista increíble, departamento cómodo, edificio en buen estado y con amenities que suman. La atención de Sergio, excelente."
20062,730187630,10/02/2021,107791084,Julian Rodrigo,El departamento está impecable; mejor aún que en las fotos. La zona es de lo mejor de Bsas y la atención del anfitrión fue de lujo. SÚPER RECOMENDABLE!!!
20062,4.22312E+17,05/08/2021,385507303,Rodrigo,"¡Excelente atención de Sergio! Logra responder de inmediato y está atento para brindar un gran servicio. Super cordial y amable para coordinar ingreso/egreso, y muy atento a que todo esté en orden."
20062,4.46296E+17,07/09/2021,239584130,Philippe,Great place to stay
20062,4.905E+17,07/11/2021,426708811,Anabel,Sergio es un anfitrión excelente
20062,4.97716E+17,17/11/2021,115715066,Lorena,"Tiene excelente ubicación, varias opciones de restaurantes alrededor. La vista es extraordinaria. El departamento es muy lindo, bien decorado y tiene todo lo necesario."
20062,5.00668E+17,21/11/2021,9125709,Juan Manuel,"Excelente todo, súper recomendable !"
20062,5.10085E+17,04/12/2021,1728637,Joshua,Sergio was a great communicator throughout the stay. His place was clean and as described. We really enjoyed the space & views. Got a few Instagram posts out of it :)
20062,5.1518E+17,11/12/2021,41465880,M,"sergio’s apartment was perfect! it was just like in the pictures and the neighborhood was awesome! in walking distance to so many bars and restaurants and a cool, hip neighborhood! he was very responsive with all our questions and accommodated us with all our needs. so helpful and generous!"
20062,5.17979E+17,15/12/2021,63876017,Hillary,"Beautiful apartment, Sergio was very helpful! Perfect location!"
20062,5.31779E+17,03/01/2022,305355496,Holly,"An awesome penthouse will everything you need to visit Buenos Aires!  The beds are real comfortable, the water pressure is excellent.  The view Is incredible.  The rooftop pool is great to take a dip and even though its shared, we were able to enjoy all to ourselves.  Sergio is a great guy, so easy to communicate with.  We enjoyed reserving and our time spent here.  Ty for sharing! We will return!"
20062,5.33205E+17,05/01/2022,6322134,Angela,"Fantastic 2 bed apartment in Palermo with 2 balconies with views over Buenos Aires (including a plunge pool/outdoor bath off the main bedroom) and a rooftop pool to cool off in. Sergio was a great host, excellent with communication before, during and after our stay with an easy check in (thanks Julia) and a friendly doorman. The apartment is in a safe and fantastic location with many bars, restaurants, supermarkets and site-seeing activities in the immediate vicinity or within a short taxi ride. Complimentary washing machine (just need to bring your own washing powder) in the upstairs communal area  - note there isn't a dryer but we used the clothes horse in the apartment (can also hang clothes on the terrace by the washing machines) and our clothes dried in no time. We just wished our stay was longer and will definitely be back!"
20062,5.43421E+17,19/01/2022,381583883,Gustaf,Lovely flat in a great area. Good check in process and timely communication from the host. Highly recommend.
20062,5.52046E+17,31/01/2022,6524348,Tom,"Great spot, the balconies are amazing and the outdoor space has a great view!"
20062,5.58565E+17,09/02/2022,145469098,Hector,"todo correcto, muy buena ubicación y vistas increíbles, repetiría"
20062,5.67294E+17,21/02/2022,22966541,Karreno,"The location of this place is very central and most things are within 10-15 minute walking distance. The views are fantastic both during the day and at night (there are balconies on both floors)<br/>There is an outdoor bathtub, which was great for late night soaking while watching the moon and the stars. The wind can get a little crazy, but as long as you keep the doors locked, you'd be ok. Everything in the apartment was very clean and organized. Sergio made sure to communicate on time both via AirBNB & WhatsApp and even let us check in a bit early. Overall we had a great experience."
20062,5.76043E+17,05/03/2022,14532988,Julien,amazing stay<br/>recommend 100%
20062,5.78149E+17,08/03/2022,150401937,Alex,"Great place to stay in Palermo Hollywood, Sergio is a perfect host"
20062,5.81828E+17,13/03/2022,238389097,Todd,Sergio’s place is well appointed and located in a quiet part of Palermo. I come to Argentina every year on business and typically stay in Recoleta. I really enjoyed changing it up this year and staying in Sergio’s apartment. Everything was exactly as advertised and he was exceptionally communicative and helpful every step of the way. I highly recommend staying at his apartment.
20062,5.88321E+17,22/03/2022,35067783,Jon,"We traveled to Buenos Aires for 4 days - I had been there before and knew I wanted to stay in Palermo.<br/>This apartment from Sergio was 5 stars across the board.. location, value, the balcony, amenities, everything. We had an absolute blast and really enjoyed our stay. He was very responsive and we stayed in contact the whole way.<br/>If I'm going back to BA then I'm staying at Sergio's place again."
20062,5.89809E+17,24/03/2022,4753289,Matthew,Sergio’s apartment was lovely and exactly as pictured. Very clean with great views and a cool vibe. Prime neighbourhood. I would live there myself!
20062,6.03515E+17,12/04/2022,239121027,Lana,The apartment was in a great location with amazing restaurants within walking distance.   It was very clean and we liked the two levels for living and a second for sleeping making the space very appealing.  Sergio was a great host!
20062,6.06456E+17,16/04/2022,453928610,Marcelo,Genial todo! El departamento es increíble! La pasamos bárbaro! Muchas Gracias
20062,6.15162E+17,28/04/2022,135894889,Lorna,Sergio was a great host and made sure we had everything we needed. The apartment was amazing! Great views of the city and close to tons of restaurants and bars. 10/10 recommend.
20062,6.3547E+17,26/05/2022,76165152,Jonathan,"Excellent stay in Buenos Aires, the apartment was beautiful with a lovely view of the city. Check in was very smooth and Sergio was easy to get in touch with at all times"
